CCL3L1	1	0_HALLMARK_COMPLEMENT	1.000	0_HALLMARK_COAGULATION	1.000	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.000	2_INFLAMMATORY_RESPONSE	1.000	2_RESPONSE_TO_STRESS	1.000	2_RESPONSE_TO_EXTERNAL_STIMULUS	1.000	2_RESPONSE_TO_WOUNDING	1.000	
CCNF	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	
CCT2	8	0_HALLMARK_E2F_TARGETS	0.375	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.375	1_KEGG_CELL_CYCLE	0.375	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.375	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.375	1_KEGG_LEISHMANIA_INFECTION	0.375	1_KEGG_ASTHMA	0.375	1_KEGG_AUTOIMMUNE_THYROID_DISEASE	0.375	1_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.375	1_KEGG_ALLOGRAFT_REJECTION	0.375	
CCT6A	19	2_KINESIN_COMPLEX	0.263	0_HALLMARK_G2M_CHECKPOINT	0.211	0_HALLMARK_E2F_TARGETS	0.211	1_KEGG_CELL_CYCLE	0.211	2_CELL_CYCLE_GO_0007049	0.211	2_GABA_RECEPTOR_ACTIVITY	0.211	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.158	2_MICROTUBULE_CYTOSKELETON	0.158	2_CELL_CELL_SIGNALING	0.158	2_REGULATION_OF_CELL_CYCLE	0.158	
CD1D	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_ALLOGRAFT_REJECTION	1.000	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.000	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.000	1_KEGG_TYPE_I_DIABETES_MELLITUS	1.000	1_KEGG_LEISHMANIA_INFECTION	1.000	1_KEGG_ASTHMA	1.000	1_KEGG_AUTOIMMUNE_THYROID_DISEASE	1.000	1_KEGG_ALLOGRAFT_REJECTION	1.000	1_KEGG_GRAFT_VERSUS_HOST_DISEASE	1.000	
CD3E	2	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	1.000	
CD3G	9	1_KEGG_CELL_CYCLE	0.556	1_KEGG_ECM_RECEPTOR_INTERACTION	0.556	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.556	2_GABA_RECEPTOR_ACTIVITY	0.556	0_HALLMARK_G2M_CHECKPOINT	0.444	0_HALLMARK_E2F_TARGETS	0.444	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.444	1_KEGG_FOCAL_ADHESION	0.444	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.444	1_KEGG_ALLOGRAFT_REJECTION	0.444	
CD79B	1	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.000	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.000	1_KEGG_TYPE_I_DIABETES_MELLITUS	1.000	1_KEGG_LEISHMANIA_INFECTION	1.000	1_KEGG_ASTHMA	1.000	1_KEGG_AUTOIMMUNE_THYROID_DISEASE	1.000	1_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1.000	1_KEGG_ALLOGRAFT_REJECTION	1.000	1_KEGG_GRAFT_VERSUS_HOST_DISEASE	1.000	
CD97	1	
CDC2	3	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_BLADDER_CANCER	1.000	2_MICROTUBULE_CYTOSKELETON	1.000	
CDC23	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	
CDC27	5	0_HALLMARK_G2M_CHECKPOINT	0.800	0_HALLMARK_E2F_TARGETS	0.800	1_KEGG_CELL_CYCLE	0.800	2_NON_MEMBRANE_BOUND_ORGANELLE	0.600	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.600	1_KEGG_DNA_REPLICATION	0.400	1_KEGG_P53_SIGNALING_PATHWAY	0.400	2_MICROTUBULE_CYTOSKELETON	0.400	2_SPINDLE	0.400	2_CYTOSKELETON	0.400	
CDH15	2	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.500	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_COMPLEMENT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	0_HALLMARK_UV_RESPONSE_DN	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	2_AXON	0.500	
CDH17	1	
CDH18	7	
CDH19	2	
CDH20	1	
CDH22	1	
CDH23	10	2_MICROVILLUS	0.300	2_PHOTORECEPTOR_CELL_MAINTENANCE	0.300	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.200	0_HALLMARK_UV_RESPONSE_DN	0.200	1_KEGG_FOCAL_ADHESION	0.200	1_KEGG_ECM_RECEPTOR_INTERACTION	0.200	2_GABA_RECEPTOR_ACTIVITY	0.200	0_HALLMARK_G2M_CHECKPOINT	0.100	0_HALLMARK_E2F_TARGETS	0.100	0_HALLMARK_ANGIOGENESIS	0.100	
CDH5	2	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_CHROMOSOME	1.000	
CDH8	2	
CDH9	7	
CDK4	37	0_HALLMARK_E2F_TARGETS	0.919	1_KEGG_CELL_CYCLE	0.919	0_HALLMARK_G2M_CHECKPOINT	0.784	2_CELL_CYCLE_GO_0007049	0.730	1_KEGG_P53_SIGNALING_PATHWAY	0.703	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.676	2_NON_MEMBRANE_BOUND_ORGANELLE	0.595	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.595	1_KEGG_ECM_RECEPTOR_INTERACTION	0.541	2_REGULATION_OF_CELL_CYCLE	0.541	
CDK5RAP2	1	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	2_CELL_CELL_SIGNALING	1.000	2_SYNAPTIC_TRANSMISSION	1.000	2_TRANSMISSION_OF_NERVE_IMPULSE	1.000	2_GABA_RECEPTOR_ACTIVITY	1.000	
CDK6	6	1_KEGG_CELL_CYCLE	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	0_HALLMARK_G2M_CHECKPOINT	0.833	0_HALLMARK_E2F_TARGETS	0.833	1_KEGG_PATHWAYS_IN_CANCER	0.833	1_KEGG_MELANOMA	0.833	2_CELL_CYCLE_GO_0007049	0.833	1_KEGG_P53_SIGNALING_PATHWAY	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_FOCAL_ADHESION	0.500	
CDKN2A	147	1_KEGG_CELL_CYCLE	0.816	0_HALLMARK_E2F_TARGETS	0.660	2_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	0.605	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.599	2_CELL_CYCLE_GO_0007049	0.599	2_NEGATIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS	0.571	2_REGULATION_OF_PHOSPHORYLATION	0.551	0_HALLMARK_G2M_CHECKPOINT	0.537	1_KEGG_P53_SIGNALING_PATHWAY	0.517	1_KEGG_ECM_RECEPTOR_INTERACTION	0.490	
CDKN2B	125	1_KEGG_CELL_CYCLE	0.856	0_HALLMARK_E2F_TARGETS	0.696	2_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	0.648	2_CELL_CYCLE_GO_0007049	0.648	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.616	2_NEGATIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS	0.608	2_REGULATION_OF_PHOSPHORYLATION	0.592	0_HALLMARK_G2M_CHECKPOINT	0.576	1_KEGG_P53_SIGNALING_PATHWAY	0.552	1_KEGG_ECM_RECEPTOR_INTERACTION	0.504	
CEBPB	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	0_HALLMARK_ANGIOGENESIS	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	2_GABA_RECEPTOR_ACTIVITY	1.000	
CELSR1	5	2_MICROVILLUS	0.200	2_PHOTORECEPTOR_CELL_MAINTENANCE	0.200	
CELSR2	1	
CELSR3	4	
CEP135	8	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	2_CHROMOSOME	0.500	2_CELL_CYCLE_GO_0007049	0.500	0_HALLMARK_MYC_TARGETS_V1	0.375	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.375	1_KEGG_DNA_REPLICATION	0.375	1_KEGG_FOCAL_ADHESION	0.375	
CEP250	3	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	2_CELL_CYCLE_GO_0007049	0.667	0_HALLMARK_MITOTIC_SPINDLE	0.333	0_HALLMARK_MYC_TARGETS_V1	0.333	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	0_HALLMARK_UV_RESPONSE_DN	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	
CEP63	3	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_DNA_REPLICATION	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	2_EXTRACELLULAR_MATRIX_PART	0.667	2_NON_MEMBRANE_BOUND_ORGANELLE	0.667	
CEP70	2	
CHEK1	4	0_HALLMARK_E2F_TARGETS	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_CELL_CYCLE	0.750	1_KEGG_ECM_RECEPTOR_INTERACTION	0.750	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.750	2_EXTRACELLULAR_MATRIX_PART	0.750	2_EXTRACELLULAR_MATRIX	0.750	2_COLLAGEN	0.750	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.750	2_CELL_CYCLE_GO_0007049	0.750	
CHEK2	4	1_KEGG_CELL_CYCLE	1.000	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.750	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.750	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.750	1_KEGG_LEISHMANIA_INFECTION	0.750	1_KEGG_ASTHMA	0.750	1_KEGG_AUTOIMMUNE_THYROID_DISEASE	0.750	1_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.750	1_KEGG_ALLOGRAFT_REJECTION	0.750	
CHL1	5	0_HALLMARK_E2F_TARGETS	0.400	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.400	1_KEGG_CELL_CYCLE	0.400	1_KEGG_P53_SIGNALING_PATHWAY	0.400	1_KEGG_ECM_RECEPTOR_INTERACTION	0.400	1_KEGG_PATHWAYS_IN_CANCER	0.400	1_KEGG_GLIOMA	0.400	2_GABA_RECEPTOR_ACTIVITY	0.400	0_HALLMARK_G2M_CHECKPOINT	0.200	0_HALLMARK_P53_PATHWAY	0.200	
CHP2	2	0_HALLMARK_HYPOXIA	0.500	0_HALLMARK_APOPTOSIS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	0_HALLMARK_UV_RESPONSE_DN	0.500	0_HALLMARK_ANGIOGENESIS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	
CIITA	1	
CLSPN	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_MELANOMA	1.000	1_KEGG_BLADDER_CANCER	1.000	2_GABA_RECEPTOR_ACTIVITY	1.000	
CNKSR2	2	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.500	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.500	1_KEGG_ASTHMA	0.500	1_KEGG_AUTOIMMUNE_THYROID_DISEASE	0.500	1_KEGG_ALLOGRAFT_REJECTION	0.500	1_KEGG_GRAFT_VERSUS_HOST_DISEASE	0.500	1_KEGG_VIRAL_MYOCARDITIS	0.500	2_CELL_CELL_SIGNALING	0.500	
CNOT2	4	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.750	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.750	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.750	1_KEGG_LEISHMANIA_INFECTION	0.750	1_KEGG_BLADDER_CANCER	0.750	1_KEGG_ASTHMA	0.750	1_KEGG_AUTOIMMUNE_THYROID_DISEASE	0.750	1_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.750	1_KEGG_ALLOGRAFT_REJECTION	0.750	
CNTN1	2	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_APOPTOSIS	0.500	0_HALLMARK_INTERFERON_ALPHA_RESPONSE	0.500	0_HALLMARK_INTERFERON_GAMMA_RESPONSE	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	0_HALLMARK_ALLOGRAFT_REJECTION	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.500	1_KEGG_MISMATCH_REPAIR	0.500	
CNTN2	6	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	1.000	2_EXTRACELLULAR_MATRIX_PART	1.000	2_EXTRACELLULAR_MATRIX	1.000	0_HALLMARK_ANGIOGENESIS	0.833	1_KEGG_CELL_CYCLE	0.833	2_REGULATION_OF_PHOSPHORYLATION	0.833	0_HALLMARK_G2M_CHECKPOINT	0.667	
CNTNAP1	2	0_HALLMARK_INTERFERON_GAMMA_RESPONSE	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.500	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.500	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.500	1_KEGG_TYPE_I_DIABETES_MELLITUS	0.500	1_KEGG_LEISHMANIA_INFECTION	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_ASTHMA	0.500	
COL11A2	4	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_CELL_CYCLE	0.750	1_KEGG_FOCAL_ADHESION	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	1_KEGG_ASTHMA	0.500	
COL14A1	5	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	2_COLLAGEN	1.000	0_HALLMARK_ANGIOGENESIS	0.800	2_EXTRACELLULAR_MATRIX_PART	0.800	0_HALLMARK_G2M_CHECKPOINT	0.600	0_HALLMARK_E2F_TARGETS	0.600	0_HALLMARK_UV_RESPONSE_DN	0.600	1_KEGG_CELL_CYCLE	0.600	
COL1A1	4	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	2_GABA_RECEPTOR_ACTIVITY	1.000	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_E2F_TARGETS	0.750	0_HALLMARK_UV_RESPONSE_DN	0.750	1_KEGG_CELL_CYCLE	0.750	1_KEGG_P53_SIGNALING_PATHWAY	0.750	1_KEGG_MELANOMA	0.750	
COL1A2	14	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.857	1_KEGG_CELL_CYCLE	0.786	1_KEGG_ECM_RECEPTOR_INTERACTION	0.786	0_HALLMARK_E2F_TARGETS	0.714	1_KEGG_FOCAL_ADHESION	0.714	0_HALLMARK_G2M_CHECKPOINT	0.643	2_EXTRACELLULAR_MATRIX_PART	0.571	2_COLLAGEN	0.571	0_HALLMARK_ANGIOGENESIS	0.500	1_KEGG_MELANOMA	0.500	
COL2A1	3	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	0_HALLMARK_ANGIOGENESIS	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.667	2_EXTRACELLULAR_MATRIX_PART	0.667	2_EXTRACELLULAR_REGION	0.667	2_EXTRACELLULAR_REGION_PART	0.667	2_EXTRACELLULAR_MATRIX	0.667	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.333	0_HALLMARK_HYPOXIA	0.333	
COL4A1	3	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	0_HALLMARK_UV_RESPONSE_DN	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	1_KEGG_MELANOMA	0.667	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.667	
COL4A3	1	0_HALLMARK_INTERFERON_GAMMA_RESPONSE	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_ANGIOGENESIS	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	1.000	1_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.000	1_KEGG_TYPE_I_DIABETES_MELLITUS	1.000	1_KEGG_LEISHMANIA_INFECTION	1.000	
COL4A5	4	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.750	1_KEGG_ECM_RECEPTOR_INTERACTION	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_UV_RESPONSE_DN	0.500	0_HALLMARK_ANGIOGENESIS	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	
COL5A2	2	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	0_HALLMARK_G2M_CHECKPOINT	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.500	2_EXTRACELLULAR_MATRIX	0.500	2_COLLAGEN	0.500	
COL6A1	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	1.000	2_EXTRACELLULAR_MATRIX_PART	1.000	2_EXTRACELLULAR_MATRIX	1.000	2_COLLAGEN	1.000	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	
COL6A2	9	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.889	1_KEGG_FOCAL_ADHESION	0.889	2_GABA_RECEPTOR_ACTIVITY	0.667	0_HALLMARK_G2M_CHECKPOINT	0.556	0_HALLMARK_E2F_TARGETS	0.556	1_KEGG_CELL_CYCLE	0.556	1_KEGG_MELANOMA	0.556	1_KEGG_P53_SIGNALING_PATHWAY	0.444	2_EXTRACELLULAR_MATRIX_PART	0.444	
COL6A3	11	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.909	1_KEGG_ECM_RECEPTOR_INTERACTION	0.909	2_GABA_RECEPTOR_ACTIVITY	0.818	1_KEGG_FOCAL_ADHESION	0.727	2_COLLAGEN	0.727	0_HALLMARK_E2F_TARGETS	0.545	1_KEGG_CELL_CYCLE	0.545	2_EXTRACELLULAR_MATRIX_PART	0.545	2_CELL_CELL_SIGNALING	0.545	0_HALLMARK_G2M_CHECKPOINT	0.455	
CREBBP	5	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.800	1_KEGG_CELL_CYCLE	0.600	2_REGULATION_OF_PHOSPHORYLATION	0.600	2_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	0.600	2_NEGATIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS	0.600	0_HALLMARK_G2M_CHECKPOINT	0.400	0_HALLMARK_E2F_TARGETS	0.400	0_HALLMARK_ANGIOGENESIS	0.400	1_KEGG_P53_SIGNALING_PATHWAY	0.400	1_KEGG_FOCAL_ADHESION	0.400	
CRKL	2	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_MELANOMA	1.000	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_APOPTOSIS	0.500	
CSNK1G1	1	
CSNK2B	3	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	0_HALLMARK_MYC_TARGETS_V1	0.667	1_KEGG_DNA_REPLICATION	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	2_INTERPHASE	0.667	2_CELL_CYCLE_PROCESS	0.667	2_MITOTIC_CELL_CYCLE	0.667	2_CELL_CYCLE_PHASE	0.667	
CTBP1	1	
CTDSP2	6	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.833	1_KEGG_ECM_RECEPTOR_INTERACTION	0.833	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_BLADDER_CANCER	0.667	0_HALLMARK_ANGIOGENESIS	0.500	1_KEGG_DNA_REPLICATION	0.500	
CTNNA2	3	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_E2F_TARGETS	0.333	0_HALLMARK_ANGIOGENESIS	0.333	1_KEGG_CELL_CYCLE	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.333	
