CHRDL2	3	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	2_M_PHASE	1.000	2_CELL_CYCLE_PROCESS	1.000	2_MITOTIC_CELL_CYCLE	1.000	2_CELL_CYCLE_PHASE	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	2_MITOSIS	1.000	2_CELL_CYCLE_GO_0007049	1.000	2_REGULATION_OF_CELL_CYCLE	1.000	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	1.000	0_HALLMARK_MITOTIC_SPINDLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_MICROTUBULE_CYTOSKELETON	0.667	2_SPINDLE	0.667	2_CONDENSED_CHROMOSOME	0.667	2_DNA_METABOLIC_PROCESS	0.667	2_REGULATION_OF_KINASE_ACTIVITY	0.667	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.667	2_REGULATION_OF_TRANSFERASE_ACTIVITY	0.667	2_INTERPHASE	0.667	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.667	2_REGULATION_OF_CATALYTIC_ACTIVITY	0.667	
CKS1B	15	0_HALLMARK_G2M_CHECKPOINT	0.867	2_CELL_CYCLE_GO_0007049	0.867	2_REGULATION_OF_CELL_CYCLE	0.867	0_HALLMARK_E2F_TARGETS	0.800	1_KEGG_CELL_CYCLE	0.800	1_KEGG_P53_SIGNALING_PATHWAY	0.733	2_M_PHASE	0.733	2_CELL_PROLIFERATION_GO_0008283	0.733	2_CELL_CYCLE_PROCESS	0.667	2_MITOTIC_CELL_CYCLE	0.667	2_CELL_CYCLE_PHASE	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.600	2_MITOSIS	0.600	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.600	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.533	0_HALLMARK_MITOTIC_SPINDLE	0.467	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.467	2_MICROTUBULE_CYTOSKELETON	0.467	2_NON_MEMBRANE_BOUND_ORGANELLE	0.467	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.467	2_CHROMOSOME	0.467	1_KEGG_SMALL_CELL_LUNG_CANCER	0.400	2_CHROMOSOMEPERICENTRIC_REGION	0.400	2_REGULATION_OF_KINASE_ACTIVITY	0.400	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.400	
CLDN1	9	0_HALLMARK_E2F_TARGETS	0.778	0_HALLMARK_G2M_CHECKPOINT	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	2_CELL_CYCLE_PROCESS	0.667	2_CELL_CYCLE_PHASE	0.667	2_CELL_PROLIFERATION_GO_0008283	0.667	2_CELL_CYCLE_GO_0007049	0.667	2_REGULATION_OF_CELL_CYCLE	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.556	2_M_PHASE	0.556	2_MITOTIC_CELL_CYCLE	0.556	2_MITOSIS	0.556	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.556	1_KEGG_OOCYTE_MEIOSIS	0.444	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.333	1_KEGG_SMALL_CELL_LUNG_CANCER	0.333	2_NUCLEUS	0.333	2_DNA_METABOLIC_PROCESS	0.333	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.333	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.333	2_INTERPHASE_OF_MITOTIC_CELL_CYCLE	0.333	0_HALLMARK_ANGIOGENESIS	0.222	
COL14A1	40	1_KEGG_P53_SIGNALING_PATHWAY	0.750	1_KEGG_CELL_CYCLE	0.725	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.675	2_CELL_CYCLE_GO_0007049	0.675	2_EXTRACELLULAR_REGION_PART	0.650	2_REGULATION_OF_CELL_CYCLE	0.650	0_HALLMARK_E2F_TARGETS	0.625	1_KEGG_PATHWAYS_IN_CANCER	0.625	2_COLLAGEN	0.625	0_HALLMARK_G2M_CHECKPOINT	0.600	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.600	2_EXTRACELLULAR_REGION	0.600	2_EXTRACELLULAR_MATRIX	0.600	1_KEGG_FOCAL_ADHESION	0.575	2_CELL_PROLIFERATION_GO_0008283	0.575	2_EXTRACELLULAR_MATRIX_PART	0.550	2_CELL_CYCLE_PHASE	0.525	0_HALLMARK_ANGIOGENESIS	0.500	2_CELL_CYCLE_PROCESS	0.500	2_SKELETAL_DEVELOPMENT	0.475	2_ORGAN_DEVELOPMENT	0.450	1_KEGG_ECM_RECEPTOR_INTERACTION	0.425	1_KEGG_SMALL_CELL_LUNG_CANCER	0.425	2_M_PHASE	0.425	1_KEGG_BLADDER_CANCER	0.400	
CREBBP	18	1_KEGG_CELL_CYCLE	0.889	2_CELL_CYCLE_GO_0007049	0.889	0_HALLMARK_E2F_TARGETS	0.833	2_REGULATION_OF_CELL_CYCLE	0.833	0_HALLMARK_G2M_CHECKPOINT	0.778	2_CELL_CYCLE_PROCESS	0.778	2_CELL_CYCLE_PHASE	0.778	1_KEGG_P53_SIGNALING_PATHWAY	0.722	2_M_PHASE	0.722	2_MITOTIC_CELL_CYCLE	0.667	2_CELL_PROLIFERATION_GO_0008283	0.611	1_KEGG_PATHWAYS_IN_CANCER	0.556	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.444	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	1_KEGG_OOCYTE_MEIOSIS	0.333	2_MITOSIS	0.333	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.333	1_KEGG_PROSTATE_CANCER	0.278	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.278	2_AGING	0.278	0_HALLMARK_ANGIOGENESIS	0.222	2_EXTRACELLULAR_REGION	0.222	2_EXTRACELLULAR_REGION_PART	0.222	2_REGULATION_OF_KINASE_ACTIVITY	0.222	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.222	
CSNK2A1	13	2_CELL_PROLIFERATION_GO_0008283	0.846	1_KEGG_CELL_CYCLE	0.769	1_KEGG_P53_SIGNALING_PATHWAY	0.769	2_CELL_CYCLE_GO_0007049	0.769	0_HALLMARK_G2M_CHECKPOINT	0.692	0_HALLMARK_E2F_TARGETS	0.692	2_M_PHASE	0.692	2_CELL_CYCLE_PROCESS	0.692	2_MITOTIC_CELL_CYCLE	0.692	2_CELL_CYCLE_PHASE	0.692	2_REGULATION_OF_CELL_CYCLE	0.692	1_KEGG_PATHWAYS_IN_CANCER	0.615	1_KEGG_MELANOMA	0.538	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.538	2_MITOSIS	0.538	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.538	2_REGULATION_OF_CELL_PROLIFERATION	0.538	2_EXTRACELLULAR_REGION_PART	0.462	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.462	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.385	1_KEGG_FOCAL_ADHESION	0.385	1_KEGG_BLADDER_CANCER	0.385	2_EXTRACELLULAR_REGION	0.385	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.308	1_KEGG_PANCREATIC_CANCER	0.308	
CTNNB1	5	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	2_M_PHASE	1.000	2_CELL_CYCLE_PROCESS	1.000	2_CELL_CYCLE_PHASE	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	2_CELL_CYCLE_GO_0007049	1.000	1_KEGG_PATHWAYS_IN_CANCER	0.800	2_MITOTIC_CELL_CYCLE	0.800	1_KEGG_P53_SIGNALING_PATHWAY	0.600	1_KEGG_GLIOMA	0.600	2_MITOSIS	0.600	2_REGULATION_OF_CELL_CYCLE	0.600	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.600	0_HALLMARK_MITOTIC_SPINDLE	0.400	1_KEGG_PANCREATIC_CANCER	0.400	1_KEGG_ENDOMETRIAL_CANCER	0.400	1_KEGG_PROSTATE_CANCER	0.400	1_KEGG_SMALL_CELL_LUNG_CANCER	0.400	2_MICROTUBULE_CYTOSKELETON	0.400	2_NUCLEUS	0.400	2_SPINDLE	0.400	2_CHROMOSOME	0.400	2_DNA_METABOLIC_PROCESS	0.400	
CTSH	1	
CTSL1	3	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_P53_SIGNALING_PATHWAY	0.667	2_CELL_CYCLE_PROCESS	0.667	2_CELL_CYCLE_PHASE	0.667	2_CELL_PROLIFERATION_GO_0008283	0.667	2_CELL_CYCLE_GO_0007049	0.667	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	0_HALLMARK_ANGIOGENESIS	0.333	0_HALLMARK_COAGULATION	0.333	0_HALLMARK_KRAS_SIGNALING_UP	0.333	1_KEGG_OOCYTE_MEIOSIS	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.333	1_KEGG_PATHWAYS_IN_CANCER	0.333	1_KEGG_PANCREATIC_CANCER	0.333	1_KEGG_BLADDER_CANCER	0.333	1_KEGG_SMALL_CELL_LUNG_CANCER	0.333	1_KEGG_NON_SMALL_CELL_LUNG_CANCER	0.333	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.333	2_EXTRACELLULAR_MATRIX_PART	0.333	2_EXTRACELLULAR_REGION	0.333	2_EXTRACELLULAR_REGION_PART	0.333	
CYBA	6	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_BLADDER_CANCER	0.500	2_EXTRACELLULAR_REGION	0.500	2_EXTRACELLULAR_REGION_PART	0.500	2_CELL_PROLIFERATION_GO_0008283	0.500	2_CELL_CYCLE_GO_0007049	0.500	2_REGULATION_OF_CELL_CYCLE	0.500	0_HALLMARK_ANGIOGENESIS	0.333	0_HALLMARK_COAGULATION	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_PATHWAYS_IN_CANCER	0.333	1_KEGG_MELANOMA	0.333	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.333	2_EXTRACELLULAR_MATRIX_PART	0.333	2_EXTRACELLULAR_MATRIX	0.333	2_COLLAGEN	0.333	2_REGULATION_OF_BIOLOGICAL_QUALITY	0.333	2_M_PHASE	0.333	2_SKELETAL_DEVELOPMENT	0.333	2_CELL_CYCLE_PROCESS	0.333	
CYC1	32	1_KEGG_CELL_CYCLE	0.375	1_KEGG_P53_SIGNALING_PATHWAY	0.375	2_REGULATION_OF_CELL_CYCLE	0.344	2_CELL_CYCLE_GO_0007049	0.313	0_HALLMARK_E2F_TARGETS	0.281	1_KEGG_SMALL_CELL_LUNG_CANCER	0.281	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.281	0_HALLMARK_G2M_CHECKPOINT	0.250	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.250	1_KEGG_PATHWAYS_IN_CANCER	0.250	2_CELL_PROLIFERATION_GO_0008283	0.250	1_KEGG_BLADDER_CANCER	0.219	2_CELL_CYCLE_PROCESS	0.219	2_CELL_CYCLE_PHASE	0.219	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.219	2_EXTRACELLULAR_REGION	0.188	2_EXTRACELLULAR_REGION_PART	0.188	2_REGULATION_OF_CELL_PROLIFERATION	0.188	0_HALLMARK_ANGIOGENESIS	0.156	1_KEGG_FOCAL_ADHESION	0.156	1_KEGG_PANCREATIC_CANCER	0.156	2_COLLAGEN	0.156	2_DNA_METABOLIC_PROCESS	0.156	2_M_PHASE	0.156	2_MITOTIC_CELL_CYCLE	0.156	
DLAT	1	
DLX2	5	1_KEGG_CELL_CYCLE	0.800	2_CELL_CYCLE_PROCESS	0.800	2_CELL_PROLIFERATION_GO_0008283	0.800	2_CELL_CYCLE_GO_0007049	0.800	2_REGULATION_OF_CELL_CYCLE	0.800	0_HALLMARK_G2M_CHECKPOINT	0.600	0_HALLMARK_E2F_TARGETS	0.600	1_KEGG_P53_SIGNALING_PATHWAY	0.600	1_KEGG_PATHWAYS_IN_CANCER	0.600	2_CELL_CYCLE_PHASE	0.600	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.600	0_HALLMARK_ANGIOGENESIS	0.400	1_KEGG_PANCREATIC_CANCER	0.400	1_KEGG_BLADDER_CANCER	0.400	1_KEGG_SMALL_CELL_LUNG_CANCER	0.400	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.400	2_M_PHASE	0.400	2_MITOTIC_CELL_CYCLE	0.400	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.400	2_MITOSIS	0.400	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.400	0_HALLMARK_MITOTIC_SPINDLE	0.200	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.200	0_HALLMARK_KRAS_SIGNALING_UP	0.200	1_KEGG_MAPK_SIGNALING_PATHWAY	0.200	
DSP	5	1_KEGG_CELL_CYCLE	0.600	1_KEGG_P53_SIGNALING_PATHWAY	0.600	2_CELL_PROLIFERATION_GO_0008283	0.600	2_REGULATION_OF_CELL_PROLIFERATION	0.600	1_KEGG_PATHWAYS_IN_CANCER	0.400	2_CELL_CYCLE_PROCESS	0.400	2_NEGATIVE_REGULATION_OF_CELLULAR_PROCESS	0.400	2_CELL_CYCLE_PHASE	0.400	2_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION	0.400	2_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	0.400	2_CELL_CYCLE_GO_0007049	0.400	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	0.400	2_NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS	0.400	2_REGULATION_OF_CELL_CYCLE	0.400	0_HALLMARK_G2M_CHECKPOINT	0.200	0_HALLMARK_APOPTOSIS	0.200	0_HALLMARK_ESTROGEN_RESPONSE_LATE	0.200	0_HALLMARK_E2F_TARGETS	0.200	0_HALLMARK_P53_PATHWAY	0.200	0_HALLMARK_ANGIOGENESIS	0.200	0_HALLMARK_ALLOGRAFT_REJECTION	0.200	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.200	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.200	1_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.200	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.200	
DVL3	21	0_HALLMARK_E2F_TARGETS	0.905	0_HALLMARK_G2M_CHECKPOINT	0.857	1_KEGG_CELL_CYCLE	0.857	1_KEGG_P53_SIGNALING_PATHWAY	0.762	2_CELL_CYCLE_GO_0007049	0.762	2_REGULATION_OF_CELL_CYCLE	0.762	2_CELL_CYCLE_PROCESS	0.714	2_CELL_CYCLE_PHASE	0.714	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_M_PHASE	0.619	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.619	2_CELL_PROLIFERATION_GO_0008283	0.619	2_MITOTIC_CELL_CYCLE	0.524	2_REGULATION_OF_KINASE_ACTIVITY	0.476	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.476	2_REGULATION_OF_TRANSFERASE_ACTIVITY	0.476	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.476	1_KEGG_SMALL_CELL_LUNG_CANCER	0.429	2_MITOSIS	0.429	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.429	1_KEGG_OOCYTE_MEIOSIS	0.381	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.333	2_REGULATION_OF_MOLECULAR_FUNCTION	0.333	0_HALLMARK_MITOTIC_SPINDLE	0.286	
ECE2	13	0_HALLMARK_G2M_CHECKPOINT	0.692	0_HALLMARK_E2F_TARGETS	0.692	1_KEGG_CELL_CYCLE	0.692	1_KEGG_P53_SIGNALING_PATHWAY	0.615	1_KEGG_PATHWAYS_IN_CANCER	0.615	2_CELL_PROLIFERATION_GO_0008283	0.615	2_CELL_CYCLE_GO_0007049	0.615	1_KEGG_OOCYTE_MEIOSIS	0.538	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.538	2_CELL_CYCLE_PROCESS	0.538	2_CELL_CYCLE_PHASE	0.538	2_REGULATION_OF_CELL_CYCLE	0.538	2_M_PHASE	0.462	2_MITOTIC_CELL_CYCLE	0.462	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.462	2_MITOSIS	0.462	2_M_PHASE_OF_MITOTIC_CELL_CYCLE	0.462	2_REGULATION_OF_CELL_PROLIFERATION	0.385	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.308	2_EXTRACELLULAR_REGION	0.308	2_EXTRACELLULAR_REGION_PART	0.308	2_COLLAGEN	0.308	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.308	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.231	1_KEGG_FOCAL_ADHESION	0.231	
EDN1	11	1_KEGG_CELL_CYCLE	0.909	2_CELL_CYCLE_GO_0007049	0.909	2_REGULATION_OF_CELL_CYCLE	0.818	0_HALLMARK_E2F_TARGETS	0.727	1_KEGG_P53_SIGNALING_PATHWAY	0.727	2_CELL_CYCLE_PROCESS	0.727	2_CELL_PROLIFERATION_GO_0008283	0.727	0_HALLMARK_G2M_CHECKPOINT	0.636	2_CELL_CYCLE_PHASE	0.636	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.636	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.545	1_KEGG_PATHWAYS_IN_CANCER	0.455	1_KEGG_PANCREATIC_CANCER	0.455	1_KEGG_BLADDER_CANCER	0.455	2_REGULATION_OF_KINASE_ACTIVITY	0.455	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.455	2_M_PHASE	0.455	2_REGULATION_OF_TRANSFERASE_ACTIVITY	0.455	2_REGULATION_OF_CATALYTIC_ACTIVITY	0.455	1_KEGG_SMALL_CELL_LUNG_CANCER	0.364	2_CHROMOSOME	0.364	2_MITOTIC_CELL_CYCLE	0.364	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	0.364	1_KEGG_FOCAL_ADHESION	0.273	1_KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.273	
EDN2	7	0_HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.143	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.143	0_HALLMARK_IL2_STAT5_SIGNALING	0.143	0_HALLMARK_ALLOGRAFT_REJECTION	0.143	1_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.143	1_KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.143	1_KEGG_CELL_CYCLE	0.143	1_KEGG_P53_SIGNALING_PATHWAY	0.143	1_KEGG_FOCAL_ADHESION	0.143	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	0.143	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.143	1_KEGG_PATHWAYS_IN_CANCER	0.143	1_KEGG_PANCREATIC_CANCER	0.143	1_KEGG_GLIOMA	0.143	1_KEGG_PROSTATE_CANCER	0.143	1_KEGG_MELANOMA	0.143	2_EXTRACELLULAR_REGION	0.143	2_EXTRACELLULAR_REGION_PART	0.143	2_EXTRACELLULAR_SPACE	0.143	2_POSITIVE_REGULATION_OF_CELL_PROLIFERATION	0.143	2_SIGNAL_TRANSDUCTION	0.143	2_CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_GO_0007166	0.143	2_IMMUNE_RESPONSE	0.143	2_CELL_PROLIFERATION_GO_0008283	0.143	2_IMMUNE_SYSTEM_PROCESS	0.143	
EHHADH	11	1_KEGG_CELL_CYCLE	0.909	0_HALLMARK_G2M_CHECKPOINT	0.818	0_HALLMARK_E2F_TARGETS	0.818	1_KEGG_P53_SIGNALING_PATHWAY	0.818	1_KEGG_PATHWAYS_IN_CANCER	0.818	2_CELL_CYCLE_GO_0007049	0.818	2_CELL_PROLIFERATION_GO_0008283	0.727	1_KEGG_PANCREATIC_CANCER	0.636	2_CELL_CYCLE_PROCESS	0.636	2_CELL_CYCLE_PHASE	0.636	2_REGULATION_OF_CELL_CYCLE	0.636	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.545	1_KEGG_MELANOMA	0.545	2_M_PHASE	0.545	1_KEGG_OOCYTE_MEIOSIS	0.455	1_KEGG_PROSTATE_CANCER	0.455	2_MITOTIC_CELL_CYCLE	0.455	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.455	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.455	1_KEGG_FOCAL_ADHESION	0.364	1_KEGG_GLIOMA	0.364	1_KEGG_SMALL_CELL_LUNG_CANCER	0.364	2_REGULATION_OF_KINASE_ACTIVITY	0.364	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.364	2_REGULATION_OF_TRANSFERASE_ACTIVITY	0.364	
EIF2S1	3	1_KEGG_P53_SIGNALING_PATHWAY	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	1_KEGG_CELL_CYCLE	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	2_DNA_METABOLIC_PROCESS	0.667	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.667	2_M_PHASE	0.667	2_CELL_CYCLE_PROCESS	0.667	2_MITOTIC_CELL_CYCLE	0.667	2_CELL_CYCLE_PHASE	0.667	2_AGING	0.667	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.667	2_CELL_CYCLE_GO_0007049	0.667	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.667	2_REGULATION_OF_CELL_CYCLE	0.667	0_HALLMARK_MITOTIC_SPINDLE	0.333	0_HALLMARK_P53_PATHWAY	0.333	0_HALLMARK_ANGIOGENESIS	0.333	1_KEGG_HOMOLOGOUS_RECOMBINATION	0.333	1_KEGG_APOPTOSIS	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_PANCREATIC_CANCER	0.333	
EN2	6	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_CELL_CYCLE	0.333	1_KEGG_P53_SIGNALING_PATHWAY	0.333	1_KEGG_PANCREATIC_CANCER	0.333	2_CELL_PROLIFERATION_GO_0008283	0.333	0_HALLMARK_G2M_CHECKPOINT	0.167	0_HALLMARK_ESTROGEN_RESPONSE_LATE	0.167	0_HALLMARK_E2F_TARGETS	0.167	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.167	0_HALLMARK_P53_PATHWAY	0.167	0_HALLMARK_KRAS_SIGNALING_UP	0.167	1_KEGG_FOCAL_ADHESION	0.167	1_KEGG_ECM_RECEPTOR_INTERACTION	0.167	1_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.167	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.167	1_KEGG_COLORECTAL_CANCER	0.167	1_KEGG_GLIOMA	0.167	1_KEGG_PROSTATE_CANCER	0.167	1_KEGG_MELANOMA	0.167	1_KEGG_SMALL_CELL_LUNG_CANCER	0.167	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.167	2_EXTRACELLULAR_MATRIX_PART	0.167	2_EXTRACELLULAR_REGION	0.167	2_EXTRACELLULAR_REGION_PART	0.167	2_EXTRACELLULAR_MATRIX	0.167	
EPOR	13	2_CELL_PROLIFERATION_GO_0008283	0.769	0_HALLMARK_G2M_CHECKPOINT	0.692	0_HALLMARK_E2F_TARGETS	0.692	1_KEGG_CELL_CYCLE	0.692	1_KEGG_P53_SIGNALING_PATHWAY	0.692	2_CELL_CYCLE_PROCESS	0.692	2_CELL_CYCLE_PHASE	0.692	2_CELL_CYCLE_GO_0007049	0.692	2_MITOTIC_CELL_CYCLE	0.615	2_REGULATION_OF_CELL_CYCLE	0.615	1_KEGG_PATHWAYS_IN_CANCER	0.538	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	0.462	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.462	2_SIGNAL_TRANSDUCTION	0.462	2_M_PHASE	0.462	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.462	0_HALLMARK_ALLOGRAFT_REJECTION	0.385	1_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.385	1_KEGG_OOCYTE_MEIOSIS	0.385	2_PROGRAMMED_CELL_DEATH	0.385	2_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.385	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.385	2_IMMUNE_RESPONSE	0.385	2_IMMUNE_SYSTEM_PROCESS	0.385	2_REGULATION_OF_APOPTOSIS	0.385	
ESR1	7	0_HALLMARK_G2M_CHECKPOINT	0.714	0_HALLMARK_E2F_TARGETS	0.714	1_KEGG_CELL_CYCLE	0.714	2_CELL_CYCLE_PROCESS	0.714	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.714	2_CELL_PROLIFERATION_GO_0008283	0.714	2_CELL_CYCLE_GO_0007049	0.714	2_REGULATION_OF_CELL_CYCLE	0.714	2_REGULATION_OF_CELL_PROLIFERATION	0.714	1_KEGG_P53_SIGNALING_PATHWAY	0.571	1_KEGG_PATHWAYS_IN_CANCER	0.571	2_DNA_METABOLIC_PROCESS	0.571	2_CELL_CYCLE_PHASE	0.571	2_AGING	0.571	2_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.571	1_KEGG_SMALL_CELL_LUNG_CANCER	0.429	2_M_PHASE	0.429	2_MITOTIC_CELL_CYCLE	0.429	0_HALLMARK_IL2_STAT5_SIGNALING	0.286	0_HALLMARK_ALLOGRAFT_REJECTION	0.286	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.286	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.286	1_KEGG_MELANOMA	0.286	2_REGULATION_OF_KINASE_ACTIVITY	0.286	2_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	0.286	
