AATK	1	
ABCB1	6	1_KEGG_ABC_TRANSPORTERS	0.333	2_RESPONSE_TO_DRUG	0.333	
CCNK	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	2_NUCLEUS	1.000	2_SPINDLE	1.000	2_CHROMOSOMAL_PART	1.000	2_CHROMOSOME	1.000	2_DNA_METABOLIC_PROCESS	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_M_PHASE	1.000	2_REGULATION_OF_MITOSIS	1.000	2_CELL_CYCLE_PROCESS	1.000	2_MITOTIC_CELL_CYCLE	1.000	2_CELL_CYCLE_PHASE	1.000	2_CELL_CYCLE_CHECKPOINT_GO_0000075	1.000	2_DNA_REPLICATION	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	2_MITOSIS	1.000	2_CELL_CYCLE_GO_0007049	1.000	
CCR10	1	1_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1.000	1_KEGG_CHEMOKINE_SIGNALING_PATHWAY	1.000	1_KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.000	2_BEHAVIOR	1.000	2_LOCOMOTORY_BEHAVIOR	1.000	2_RESPONSE_TO_CHEMICAL_STIMULUS	1.000	2_RESPONSE_TO_EXTERNAL_STIMULUS	1.000	2_G_PROTEIN_COUPLED_RECEPTOR_BINDING	1.000	2_CHEMOKINE_ACTIVITY	1.000	2_CHEMOKINE_RECEPTOR_BINDING	1.000	2_CYTOKINE_ACTIVITY	1.000	
CCT4	1	
CD19	1	0_HALLMARK_HYPOXIA	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	2_REPLICATION_FORK	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	
CD1E	1	2_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.000	2_ICOSANOID_METABOLIC_PROCESS	1.000	
CD22	2	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	0_HALLMARK_IL2_STAT5_SIGNALING	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_PROTEASOME	0.500	1_KEGG_BASE_EXCISION_REPAIR	0.500	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.500	1_KEGG_MISMATCH_REPAIR	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_APOPTOSIS	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_COLORECTAL_CANCER	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	2_ORGANELLE_PART	0.500	2_NUCLEAR_PART	0.500	2_ORGANELLE_LUMEN	0.500	2_NUCLEAR_LUMEN	0.500	2_NON_MEMBRANE_BOUND_ORGANELLE	0.500	2_NUCLEUS	0.500	2_MEMBRANE_ENCLOSED_LUMEN	0.500	
CD24	35	1_KEGG_CELL_CYCLE	0.600	1_KEGG_PATHWAYS_IN_CANCER	0.600	0_HALLMARK_E2F_TARGETS	0.514	0_HALLMARK_G2M_CHECKPOINT	0.486	1_KEGG_COLORECTAL_CANCER	0.486	2_NON_MEMBRANE_BOUND_ORGANELLE	0.486	2_NUCLEUS	0.486	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.486	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.486	0_HALLMARK_MYC_TARGETS_V1	0.457	1_KEGG_PROSTATE_CANCER	0.457	2_NUCLEOLUS	0.457	2_BIOPOLYMER_METABOLIC_PROCESS	0.457	2_CELL_PROLIFERATION_GO_0008283	0.457	2_NUCLEAR_PART	0.429	2_CHROMOSOME	0.429	2_DNA_METABOLIC_PROCESS	0.429	2_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.429	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.429	1_KEGG_DNA_REPLICATION	0.400	1_KEGG_ENDOMETRIAL_CANCER	0.400	2_DNA_REPLICATION	0.400	1_KEGG_P53_SIGNALING_PATHWAY	0.371	1_KEGG_SMALL_CELL_LUNG_CANCER	0.343	2_ORGANELLE_LUMEN	0.343	
CD40	2	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	2_NUCLEUS	1.000	2_BIOPOLYMER_METABOLIC_PROCESS	1.000	2_RESPONSE_TO_ENDOGENOUS_STIMULUS	1.000	2_RESPONSE_TO_STRESS	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.000	2_REGULATION_OF_CELL_PROLIFERATION	1.000	0_HALLMARK_MYC_TARGETS_V1	0.500	1_KEGG_PURINE_METABOLISM	0.500	1_KEGG_PYRIMIDINE_METABOLISM	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_APOPTOSIS	0.500	1_KEGG_WNT_SIGNALING_PATHWAY	0.500	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.500	
CD48	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	
CD82	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_HEDGEHOG_SIGNALING	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_PURINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_DILATED_CARDIOMYOPATHY	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	2_REPLICATION_FORK	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_INTRACELLULAR_ORGANELLE_PART	1.000	
CD93	1	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	2_PLASMA_MEMBRANE_PART	1.000	2_PLASMA_MEMBRANE	1.000	
CDC14A	2	
CDC16	1	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.000	0_HALLMARK_TGF_BETA_SIGNALING	1.000	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_ADHERENS_JUNCTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_RENAL_CELL_CARCINOMA	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_GLIOMA	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_ORGANELLE_PART	1.000	
CDC23	2	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_CHROMOSOME	1.000	2_DNA_METABOLIC_PROCESS	1.000	2_DNA_REPAIR	1.000	2_RESPONSE_TO_ENDOGENOUS_STIMULUS	1.000	2_CELL_CYCLE_CHECKPOINT_GO_0000075	1.000	2_RESPONSE_TO_STRESS	1.000	2_DNA_REPLICATION	1.000	2_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	1.000	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	1.000	2_DNA_DEPENDENT_DNA_REPLICATION	1.000	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.000	0_HALLMARK_IL6_JAK_STAT3_SIGNALING	0.500	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	
CDC25C	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_THYROID_CANCER	1.000	1_KEGG_ACUTE_MYELOID_LEUKEMIA	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_CHROMOSOME	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	
CDC27	2	1_KEGG_MAPK_SIGNALING_PATHWAY	0.500	1_KEGG_ERBB_SIGNALING_PATHWAY	0.500	1_KEGG_APOPTOSIS	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.500	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.500	1_KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_COLORECTAL_CANCER	0.500	1_KEGG_ENDOMETRIAL_CANCER	0.500	1_KEGG_GLIOMA	0.500	1_KEGG_PROSTATE_CANCER	0.500	1_KEGG_CHRONIC_MYELOID_LEUKEMIA	0.500	1_KEGG_ACUTE_MYELOID_LEUKEMIA	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	1_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.500	1_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.500	1_KEGG_DILATED_CARDIOMYOPATHY	0.500	2_AXON	0.500	2_INTEGRIN_COMPLEX	0.500	2_IDENTICAL_PROTEIN_BINDING	0.500	
CDC42BPA	1	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_PANCREATIC_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_GLIOMA	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	1_KEGG_CHRONIC_MYELOID_LEUKEMIA	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	1_KEGG_NON_SMALL_CELL_LUNG_CANCER	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	
CDC5L	1	0_HALLMARK_HYPOXIA	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	2_REPLICATION_FORK	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	
CDC6	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_PANCREATIC_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	2_NUCLEOPLASM	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_PART	1.000	2_ORGANELLE_LUMEN	1.000	2_NUCLEAR_LUMEN	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_MEMBRANE_ENCLOSED_LUMEN	1.000	2_NUCLEOPLASM_PART	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_INTRACELLULAR_ORGANELLE_PART	1.000	2_MACROMOLECULAR_COMPLEX	1.000	
CDC7	1	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	2_REPLICATION_FORK	1.000	2_CHROMOSOMAL_PART	1.000	2_CHROMOSOME	1.000	2_DNA_METABOLIC_PROCESS	1.000	2_BIOPOLYMER_METABOLIC_PROCESS	1.000	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	1.000	2_DNA_REPLICATION	1.000	2_DNA_DEPENDENT_DNA_REPLICATION	1.000	
CDH1	1	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.000	0_HALLMARK_TGF_BETA_SIGNALING	1.000	0_HALLMARK_DNA_REPAIR	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_ADHERENS_JUNCTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_RENAL_CELL_CARCINOMA	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_GLIOMA	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_MELANOMA	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_ORGANELLE_PART	1.000	
CDH13	1	
CDH17	1	
CDH18	1	
CDH2	3	1_KEGG_P53_SIGNALING_PATHWAY	0.667	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.667	1_KEGG_PATHWAYS_IN_CANCER	0.667	1_KEGG_COLORECTAL_CANCER	0.667	1_KEGG_PROSTATE_CANCER	0.667	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.667	0_HALLMARK_G2M_CHECKPOINT	0.333	0_HALLMARK_NOTCH_SIGNALING	0.333	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	0.333	0_HALLMARK_E2F_TARGETS	0.333	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.333	1_KEGG_MAPK_SIGNALING_PATHWAY	0.333	1_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.333	1_KEGG_CELL_CYCLE	0.333	1_KEGG_WNT_SIGNALING_PATHWAY	0.333	1_KEGG_FOCAL_ADHESION	0.333	1_KEGG_ECM_RECEPTOR_INTERACTION	0.333	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.333	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	0.333	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.333	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.333	1_KEGG_ENDOMETRIAL_CANCER	0.333	1_KEGG_GLIOMA	0.333	1_KEGG_THYROID_CANCER	0.333	2_INTRINSIC_TO_PLASMA_MEMBRANE	0.333	
CDH23	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	0_HALLMARK_P53_PATHWAY	0.500	1_KEGG_P53_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	0.500	2_EXTRACELLULAR_MATRIX_PART	0.500	2_EXTRACELLULAR_MATRIX	0.500	2_INTEGRIN_COMPLEX	0.500	2_SYSTEM_DEVELOPMENT	0.500	2_SKELETAL_DEVELOPMENT	0.500	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.500	2_MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS	0.500	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	0.500	2_ORGAN_DEVELOPMENT	0.500	2_MITOCHONDRIAL_TRANSPORT	0.500	
CDH8	1	
CDH9	3	
CDKN1B	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	2_NUCLEUS	1.000	2_SPINDLE	1.000	2_CHROMOSOMAL_PART	1.000	2_CHROMOSOME	1.000	2_DNA_METABOLIC_PROCESS	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_M_PHASE	1.000	2_REGULATION_OF_MITOSIS	1.000	2_CELL_CYCLE_PROCESS	1.000	2_MITOTIC_CELL_CYCLE	1.000	2_CELL_CYCLE_PHASE	1.000	2_CELL_CYCLE_CHECKPOINT_GO_0000075	1.000	2_DNA_REPLICATION	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	2_MITOSIS	1.000	2_CELL_CYCLE_GO_0007049	1.000	
CDKN2C	1	
CDON	2	
CELSR1	17	1_KEGG_PATHWAYS_IN_CANCER	0.529	1_KEGG_FOCAL_ADHESION	0.412	1_KEGG_CELL_CYCLE	0.353	0_HALLMARK_G2M_CHECKPOINT	0.294	0_HALLMARK_E2F_TARGETS	0.294	1_KEGG_AXON_GUIDANCE	0.294	1_KEGG_ECM_RECEPTOR_INTERACTION	0.294	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.294	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.294	2_CELL_CYCLE_CHECKPOINT_GO_0000075	0.294	2_DNA_REPLICATION	0.294	1_KEGG_DNA_REPLICATION	0.235	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.235	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.235	1_KEGG_COLORECTAL_CANCER	0.235	1_KEGG_SMALL_CELL_LUNG_CANCER	0.235	2_NON_MEMBRANE_BOUND_ORGANELLE	0.235	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	0.235	2_CHROMOSOME	0.235	2_DNA_METABOLIC_PROCESS	0.235	2_SYSTEM_DEVELOPMENT	0.235	2_BIOPOLYMER_METABOLIC_PROCESS	0.235	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.235	2_RESPONSE_TO_ENDOGENOUS_STIMULUS	0.235	2_RESPONSE_TO_STRESS	0.235	
